symbol,entry_time,exit_time,entry_price,size,notional,pnl,pnl_pct_of_notional,holding_hours,exit_reason,n_fills
SUPERUSDT,2025-09-29 08:00:00,2025-09-29 09:00:00,0.7808,125.28598213737735,99.2906442756572,-8.500565360946075,-0.08561295399943471,1.0,stop,1
SUPERUSDT,2025-09-29 11:00:00,2025-09-29 12:00:00,0.8961,67.24387109557351,61.16109138207457,-7.234983473291871,-0.11829389093295906,1.0,stop,1
KAITOUSDT,2025-09-29 18:00:00,2025-09-30 00:00:00,1.6031,53.45721387572543,86.98271845763806,-7.995217959202132,-0.09191731531241953,6.0,trail_stop,1
SCRTUSDT,2025-10-02 14:00:00,2025-10-02 15:00:00,0.204,285.39200844113475,59.09326926782135,-7.05558604887662,-0.11939745653433781,1.0,stop,1
TUTUSDT,2025-09-19 15:00:00,2025-10-04 12:00:00,0.0758,2424.6591051990013,186.54599757669558,5.594930344854799,0.02999222935648634,357.0,trail_stop,1
SCRTUSDT,2025-10-05 05:00:00,2025-10-05 09:00:00,0.2217,557.7860295314522,125.5160801883298,-9.13848830728618,-0.07280731117140046,4.0,trail_stop,1
ZKUSDT,2025-10-06 17:00:00,2025-10-06 20:00:00,0.06074,2783.085209357713,171.5802645506333,-10.522388764522583,-0.061326334891023716,3.0,trail_stop,1
GPSUSDT,2025-10-08 16:00:00,2025-10-09 13:00:00,0.01377,6793.911445090043,94.95544300787323,-8.027708149456595,-0.08454184294407407,21.0,trail_stop,1
PROMUSDT,2025-10-10 05:00:00,2025-10-10 08:00:00,10.497,16.051873046931888,171.02395904424867,-8.727852314402222,-0.05103292172147695,3.0,trail_stop,1
COTIUSDT,2025-10-10 13:00:00,2025-10-10 15:00:00,0.054,2696.299334680259,147.784166533825,-9.567623381485934,-0.06474051724137908,2.0,trail_stop,1
ZENUSDT,2025-10-01 05:00:00,2025-10-10 21:00:00,8.461,11.219432127014242,96.3515294550675,-8.230941790153167,-0.0854261664210694,232.0,trail_stop,1
PROMUSDT,2025-10-12 21:00:00,2025-10-13 09:00:00,10.727,15.082055091893277,164.2119830453003,-8.48963071515052,-0.05169921559749102,12.0,trail_stop,1
HOMEUSDT,2025-10-13 17:00:00,2025-10-13 18:00:00,0.0342,3947.776033706275,137.03914945804593,-9.032551812696617,-0.06591219989629243,1.0,stop,1
DEXEUSDT,2025-11-01 16:00:00,2025-11-02 11:00:00,7.567,14.783774584055152,113.54685461170851,-8.223350251268862,-0.07242252794575343,19.0,trail_stop,1
ZENUSDT,2025-11-01 06:00:00,2025-11-02 15:00:00,18.232,2.915486068731575,53.95246913519078,-6.345397652692433,-0.11761088518103824,33.0,trail_stop,1
MINAUSDT,2025-11-02 11:00:00,2025-11-02 16:00:00,0.1629,199.9336246859722,33.05772527326504,-5.624234698608128,-0.1701337479247747,5.0,trail_stop,1
SCRTUSDT,2025-11-03 21:00:00,2025-11-03 22:00:00,0.2048,266.10920415862444,55.31665248686158,-6.237412777151308,-0.11275831954279544,1.0,stop,1
SCRTUSDT,2025-11-04 04:00:00,2025-11-04 05:00:00,0.2256,158.0041321323726,36.180418192199205,-5.587346702584791,-0.15443013048946652,1.0,stop,1
ZENUSDT,2025-11-04 03:00:00,2025-11-04 05:00:00,22.47,1.8724833116385766,42.705820512706595,-5.793388846055155,-0.13565806198083474,2.0,trail_stop,1
SCRTUSDT,2025-11-05 15:00:00,2025-11-06 02:00:00,0.2449,176.13394156673093,43.78223032403778,-5.742751620926652,-0.1311662649075624,11.0,trail_stop,1
MINAUSDT,2025-11-06 06:00:00,2025-11-06 15:00:00,0.1786,245.7946419569003,44.55740689930493,-5.724485414561285,-0.12847438423645305,9.0,trail_stop,1
COTIUSDT,2025-11-07 16:00:00,2025-11-07 17:00:00,0.03937,1409.7374207785213,56.333882689891134,-6.052789726268654,-0.10744492368098037,1.0,stop,1
